epoch,acc,loss,nu_of_pos,val_acc,val_loss,val_nu_of_pos
0,0.4112627987365267,1.5816807340029564,4.276450511945392,0.1632578525776581,0.8638547163448514,0.49086924762600437
1,0.20136518773873918,1.4628806398997127,4.276450511945392,0.2830533234632477,0.7899724398763446,0.49086924762600437
